,CS,Bus_cost,Bus_travel_time,Bus_Comfort,Bus_CO2,Metro_cost,Metro_travel_time,Metro_Comfort,Metro_CO2,RH_cost,RH_travel_time,RH_Comfort,RH_CO2,Plane_cost,Plane_travel_time,Plane_Comfort,Plane_CO2
1120,1121,3,20,5,2,12,15,1,5,7,25,3,2,20,30,3,5
1245,1246,15,30,5,2,5,10,5,10,15,25,1,5,7,20,5,10
1719,1720,3,20,5,10,8,15,3,10,7,25,1,5,20,30,3,10
4160,4161,3,10,3,10,8,20,1,5,7,25,3,10,20,30,1,2
7292,7293,3,10,3,2,8,20,1,5,20,25,1,2,15,10,3,10
188,189,15,30,1,2,12,15,5,2,7,25,1,10,15,20,1,5
2767,2768,3,30,5,2,8,15,1,5,20,25,3,2,7,20,5,10
1803,1804,15,30,1,10,5,15,1,5,20,25,3,5,20,30,1,10
2597,2598,3,20,3,5,5,10,3,5,20,25,1,10,20,10,1,5
5862,5863,8,30,3,5,8,15,1,5,7,10,3,5,15,10,5,2
5731,5732,8,20,1,2,12,20,5,5,20,25,3,2,15,10,5,5
6967,6968,8,30,5,5,12,20,1,5,20,15,1,5,7,30,5,5
6007,6008,3,20,1,10,5,15,1,2,20,25,3,10,15,20,5,2
4643,4644,3,30,3,2,8,20,3,2,20,10,3,10,7,10,1,10
6005,6006,8,20,3,5,8,20,1,5,20,15,3,2,15,20,3,10
5901,5902,8,20,3,5,12,15,3,5,15,15,3,2,15,20,1,2
2561,2562,8,30,3,5,8,20,5,5,15,25,5,5,15,20,3,2
7690,7691,15,30,1,2,8,15,1,2,7,15,1,2,20,30,1,5
2143,2144,15,20,3,2,8,10,1,10,20,10,3,2,7,30,1,10
4179,4180,15,30,5,10,12,15,5,5,20,15,5,10,15,30,3,10
210,211,8,20,3,2,8,15,3,10,7,25,5,10,7,10,1,2
6742,6743,3,10,5,5,8,15,3,5,15,15,3,2,20,20,3,10
3151,3152,15,10,5,2,12,20,1,10,7,25,1,10,7,30,3,10
5483,5484,3,30,1,10,5,15,1,10,20,25,5,10,20,30,3,5
568,569,3,30,1,2,5,10,5,10,20,10,5,10,7,20,5,10
4246,4247,15,30,3,2,12,15,1,2,15,15,3,5,7,10,1,5
7041,7042,15,10,1,10,5,20,5,10,7,10,3,2,15,30,5,5
788,789,15,20,5,5,8,20,1,2,15,25,5,10,7,10,1,10
2157,2158,8,20,1,10,8,10,3,2,7,25,5,2,20,10,5,10
966,967,3,20,5,5,8,10,5,5,15,25,3,10,7,20,3,5
5474,5475,3,20,3,10,12,20,1,2,15,25,1,5,7,10,5,10
5447,5448,15,10,1,10,12,10,5,2,20,25,1,5,20,20,5,10
6006,6007,8,20,1,2,5,15,3,2,7,15,3,10,15,10,5,2
883,884,15,30,1,5,12,15,3,10,7,10,3,5,20,30,1,10
965,966,15,30,3,2,8,10,1,2,20,15,5,2,15,30,3,5
5429,5430,15,20,5,10,12,10,3,10,7,25,1,2,7,20,5,5
6432,6433,8,20,5,10,12,20,1,5,15,15,1,5,15,20,3,5
638,639,3,10,3,2,12,20,3,5,15,10,3,10,20,30,1,2
6823,6824,15,30,3,10,5,20,5,10,7,10,3,5,7,30,1,5
5362,5363,15,30,5,5,12,20,1,5,20,25,5,5,7,20,1,2
130,131,3,20,1,10,5,15,5,5,7,25,1,2,7,20,5,2
6446,6447,15,10,5,2,12,15,3,5,20,25,3,10,20,10,5,2
5851,5852,15,30,1,2,8,10,5,5,20,10,5,10,15,30,1,5
4131,4132,15,30,5,5,5,10,5,5,20,15,3,10,20,20,1,2
6189,6190,3,20,1,10,8,15,3,5,15,25,5,2,20,20,1,2
3787,3788,3,10,3,10,5,20,5,5,20,15,1,10,15,20,1,10
1421,1422,3,10,5,10,12,10,5,10,7,10,3,5,20,20,3,5
7445,7446,8,30,3,2,12,15,3,10,7,25,1,10,7,30,5,5
934,935,15,30,3,5,8,15,5,2,7,10,3,2,20,20,5,10
6938,6939,3,30,5,2,8,20,1,10,7,10,1,10,20,20,3,2
1538,1539,3,30,5,10,5,15,5,10,20,15,3,2,15,30,3,5
3670,3671,3,30,1,5,5,20,1,2,20,15,5,10,15,30,3,2
4788,4789,15,10,1,5,5,10,3,2,7,10,1,10,20,30,1,2
2647,2648,8,10,5,2,12,15,5,5,7,25,1,5,20,20,1,5
3874,3875,15,10,1,10,8,15,3,5,20,15,5,10,15,10,3,2
5780,5781,3,30,5,10,8,15,5,5,7,10,5,10,15,10,5,2
1980,1981,3,10,3,10,8,10,1,2,7,15,3,2,20,10,1,2
6504,6505,3,10,5,5,5,20,1,10,7,15,1,5,15,30,5,10
7087,7088,8,10,5,2,12,10,1,5,15,25,3,5,7,20,5,5
6588,6589,3,20,1,10,12,20,1,5,20,15,5,5,7,10,1,5
153,154,15,20,5,10,5,20,1,10,20,10,1,10,15,10,1,10
442,443,8,20,1,5,5,15,1,10,7,10,5,5,15,20,1,10
2451,2452,8,10,5,10,12,15,5,2,15,15,3,2,20,20,3,5
6606,6607,3,20,3,10,8,15,3,10,15,10,5,10,15,30,3,10
6245,6246,8,20,3,5,8,10,5,2,7,10,1,5,20,30,3,10
480,481,15,20,3,2,12,20,3,2,7,25,1,10,15,20,1,2
4387,4388,3,30,1,10,8,10,3,10,20,25,1,2,20,10,1,2
5802,5803,15,10,1,10,5,15,5,2,15,10,1,2,7,20,1,5
1548,1549,8,20,3,5,8,15,3,10,15,15,5,5,15,30,1,10
2510,2511,15,30,3,5,12,20,3,10,7,15,3,5,20,20,3,10
5509,5510,3,20,1,5,12,10,1,2,15,10,3,10,7,20,1,2
4241,4242,8,20,1,5,8,10,5,2,15,25,3,2,20,20,1,5
4625,4626,3,20,5,2,8,15,1,10,20,25,3,10,7,20,3,5
1156,1157,8,30,5,10,5,10,3,2,20,15,1,10,15,20,5,2
1583,1584,3,30,5,2,8,15,3,2,15,25,1,5,15,10,5,2
1297,1298,8,20,3,2,8,10,5,10,20,10,1,10,15,20,1,2
605,606,15,20,1,2,12,15,5,2,7,25,5,10,7,10,5,5
351,352,15,10,3,2,8,15,1,10,7,10,1,2,15,20,3,5
5038,5039,8,20,1,2,8,20,5,10,15,25,3,10,15,30,5,10
722,723,8,30,3,10,12,10,1,2,20,10,1,2,20,20,1,2
2315,2316,8,30,1,10,5,10,1,2,15,15,5,2,20,30,3,5
2385,2386,3,20,3,2,12,15,3,10,20,10,1,10,7,20,5,5
1841,1842,8,30,3,10,5,10,5,10,15,10,5,2,7,30,3,10
2061,2062,15,10,3,5,8,10,5,2,15,25,3,2,20,10,1,2
3880,3881,8,30,5,2,5,20,5,5,7,25,5,5,15,30,5,10
1974,1975,3,30,3,5,8,20,3,10,20,10,5,2,20,20,1,5
623,624,15,30,3,2,5,15,5,5,15,15,5,10,20,10,5,2
807,808,8,10,5,2,8,20,3,5,15,10,3,5,20,30,5,2
3697,3698,8,30,5,5,5,20,5,10,7,25,1,10,20,30,1,2
6161,6162,8,20,1,10,5,10,5,5,7,10,3,10,20,30,1,10
7425,7426,15,10,3,5,12,20,5,5,7,15,5,10,7,10,1,2
6184,6185,8,10,5,10,12,10,3,5,15,25,1,10,15,10,3,2
5375,5376,8,10,1,10,12,20,5,10,7,15,5,5,15,30,1,10
6708,6709,3,20,3,10,12,15,5,10,20,10,3,2,15,10,5,2
5565,5566,15,30,3,2,5,15,5,5,20,25,5,5,20,20,3,5
4271,4272,15,10,1,2,5,20,5,2,7,25,1,2,7,20,1,10
2316,2317,15,30,5,10,5,15,1,2,20,25,1,10,15,20,1,10
4302,4303,15,20,1,10,12,15,3,5,7,10,1,2,7,20,1,2
2025,2026,3,10,3,2,5,15,1,2,7,10,5,10,15,20,1,5
3110,3111,3,30,3,2,8,20,5,10,20,15,5,10,15,30,5,5
6320,6321,15,20,3,10,8,20,5,10,7,10,5,10,15,30,3,2
1518,1519,3,20,1,10,12,15,1,10,7,10,5,10,7,10,3,2
6519,6520,15,20,5,10,8,15,3,5,20,15,3,5,15,30,5,2
119,120,3,20,1,5,12,15,5,10,7,25,5,2,15,30,5,10
4100,4101,3,10,3,2,8,15,3,10,20,25,1,2,15,10,3,2
3494,3495,8,20,5,10,12,15,1,10,15,10,3,2,7,10,3,10
3328,3329,8,30,3,10,12,15,1,5,20,10,5,2,15,10,1,2
4380,4381,15,30,3,10,5,10,5,2,20,10,3,2,15,20,5,2
3497,3498,15,20,1,5,5,20,3,5,20,10,3,5,20,10,3,10
5630,5631,3,10,1,5,12,20,3,2,15,15,3,5,15,30,1,5
1546,1547,3,10,5,10,5,10,3,10,15,10,1,2,20,20,3,10
521,522,3,30,5,10,8,10,1,2,20,10,3,10,20,20,3,5
1021,1022,15,30,1,5,8,10,3,10,15,25,5,5,15,20,1,2
2032,2033,3,30,1,2,5,10,5,2,20,25,3,2,7,30,3,5
173,174,8,30,3,10,12,20,5,2,7,15,5,2,7,20,5,10
3885,3886,15,30,5,5,8,20,3,5,20,25,5,5,15,30,1,2
1175,1176,3,20,3,2,5,10,3,2,20,15,3,10,7,20,3,10
2294,2295,15,20,3,10,12,20,3,10,20,10,5,2,7,20,1,5
5540,5541,3,30,5,5,8,10,3,10,20,25,3,2,20,20,1,5
4368,4369,3,30,3,10,8,20,3,2,7,15,3,2,7,20,1,10
2037,2038,8,10,3,5,12,20,5,5,7,25,1,5,15,20,1,5
3908,3909,3,20,5,2,5,10,5,5,15,10,5,2,20,10,5,10
3621,3622,15,30,5,10,8,15,5,10,7,10,1,5,20,10,5,10
4875,4876,15,30,3,2,12,20,5,10,15,25,5,5,15,20,3,10
6913,6914,8,10,5,2,12,20,5,10,15,15,5,10,20,10,1,10
2293,2294,15,30,1,10,5,20,1,2,15,25,1,2,7,10,5,10
420,421,3,30,5,2,12,15,1,10,15,25,5,10,20,30,5,5
545,546,8,20,3,5,8,10,3,2,15,25,1,10,15,10,5,5
5807,5808,8,10,3,2,8,10,5,2,7,10,1,10,7,30,1,2
5401,5402,3,10,5,10,8,10,1,5,15,15,5,2,7,30,3,10
1223,1224,15,10,1,10,8,10,1,2,20,25,3,5,15,20,3,10
6279,6280,15,10,5,2,8,15,3,10,15,15,1,5,20,20,3,10
6809,6810,15,10,3,2,12,10,1,10,7,10,1,5,15,30,1,2
7112,7113,15,20,1,5,8,20,1,2,15,10,3,2,20,10,3,5
1671,1672,3,20,1,10,5,15,3,5,15,15,5,10,15,30,1,10
33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,7348,15,10,5,2,8,10,5,5,7,15,5,10,7,30,3,5
6037,6038,8,30,3,5,8,20,3,5,20,25,1,2,7,10,1,5
417,418,3,30,5,10,12,10,5,10,15,10,5,5,20,30,5,5
6056,6057,15,20,1,10,8,10,3,2,15,15,3,5,15,30,5,2
7499,7500,8,10,5,2,5,10,1,2,15,15,3,2,20,20,1,10
1327,1328,15,20,5,2,12,10,3,2,15,25,5,5,7,20,3,10
7372,7373,8,30,1,5,5,20,5,5,20,25,3,10,20,20,1,5
4916,4917,8,10,5,2,12,15,5,2,15,25,3,5,15,30,1,2
5589,5590,15,20,1,10,5,10,3,2,20,25,3,2,15,30,3,5
769,770,3,20,1,10,8,15,5,2,20,10,5,10,15,20,5,10
7073,7074,8,10,5,10,5,15,5,10,15,15,1,2,7,10,3,10
2258,2259,3,30,5,2,5,20,5,5,20,10,1,5,20,20,3,10
4639,4640,15,20,3,2,12,20,1,2,7,15,1,5,7,30,1,5
1261,1262,3,30,5,10,12,10,3,5,7,25,3,2,7,30,1,2
5182,5183,15,10,1,5,8,15,1,2,15,15,3,5,20,20,5,10
1579,1580,3,20,5,10,12,15,3,5,15,25,3,2,20,30,3,10
3247,3248,3,10,3,10,5,10,5,5,7,15,5,5,20,10,5,5
5451,5452,15,20,1,2,8,15,5,10,15,10,3,10,7,10,1,10
5811,5812,3,20,3,10,8,10,3,2,15,10,1,5,20,10,1,2
3486,3487,8,30,1,2,8,20,5,10,20,10,1,2,7,30,5,5
879,880,8,20,1,2,8,15,3,5,7,15,1,10,20,10,3,5
1832,1833,8,30,1,10,8,10,5,10,7,25,1,5,15,30,3,2
4779,4780,8,10,1,5,12,20,5,10,7,10,3,10,20,20,1,5
6418,6419,15,20,5,10,8,10,1,2,15,25,3,10,15,10,1,10
2862,2863,8,30,5,2,12,20,1,10,15,25,5,2,20,10,1,5
3724,3725,3,10,1,10,12,15,3,10,20,10,3,5,7,30,3,10
5701,5702,3,30,1,2,5,15,5,10,20,10,1,10,20,30,1,10
152,153,8,10,1,5,12,20,3,2,7,15,1,5,7,20,1,5
1910,1911,3,20,1,10,5,15,1,10,7,15,1,10,7,10,3,5
6574,6575,15,10,3,10,8,20,5,10,7,15,3,5,15,10,1,10
1900,1901,15,20,1,10,8,20,1,2,20,10,3,10,7,30,5,10
3290,3291,8,10,5,2,5,15,3,10,7,25,5,10,7,20,1,5
4264,4265,15,20,1,5,12,10,1,5,20,10,1,10,20,10,3,10
660,661,3,10,1,10,5,15,3,2,15,25,5,10,20,10,1,2
5579,5580,8,10,3,10,12,10,5,5,15,10,1,2,15,10,3,10
7631,7632,8,20,1,2,5,15,5,10,7,25,1,5,20,10,5,2
2485,2486,3,20,5,2,8,10,3,10,20,15,5,2,15,10,1,10
6550,6551,15,10,1,2,8,15,1,5,7,15,1,10,20,10,5,10
1170,1171,15,10,3,5,5,20,3,2,20,25,1,2,20,10,1,5
2391,2392,3,30,1,10,12,10,1,5,15,25,1,10,15,20,3,5
6794,6795,8,30,5,5,8,10,1,5,15,25,3,5,7,20,1,5
1022,1023,15,30,3,2,5,10,5,5,20,25,3,5,15,30,5,5
5638,5639,15,10,3,2,5,15,3,5,20,25,1,2,7,10,1,5
1947,1948,8,10,5,10,8,10,1,10,15,25,1,10,7,30,1,10
6584,6585,8,10,5,2,12,10,1,10,7,25,5,10,15,10,3,2
2222,2223,3,10,3,5,8,10,1,10,15,25,3,2,15,30,5,5
6206,6207,8,10,5,2,8,15,5,2,15,15,3,5,7,10,3,5
802,803,15,10,1,2,12,10,5,2,7,25,1,10,7,30,3,5
6613,6614,8,20,1,5,5,20,5,10,15,15,5,2,20,20,1,2
6496,6497,3,10,3,5,5,20,3,5,15,10,5,2,20,10,1,2
5817,5818,15,10,1,10,8,10,1,10,20,25,1,5,20,30,3,5
5879,5880,3,10,1,5,12,20,5,5,15,25,5,2,7,20,1,2
1806,1807,3,20,1,5,12,15,3,10,20,15,5,5,7,30,1,10
3449,3450,8,30,1,5,12,20,3,2,20,10,1,5,15,10,3,5
6493,6494,8,30,5,5,8,10,1,5,20,25,1,2,7,20,5,5
2149,2150,15,30,1,10,12,15,3,10,7,25,5,10,7,20,3,10
6363,6364,15,20,3,5,5,15,1,5,15,15,1,2,7,10,5,10
1668,1669,8,20,3,5,5,15,1,2,20,15,1,2,20,10,3,10
389,390,15,10,5,5,8,10,5,10,7,25,3,10,7,20,3,2
2206,2207,15,30,3,10,12,20,5,2,7,25,1,10,15,30,1,2
6183,6184,8,30,5,5,8,15,5,2,20,15,1,2,20,20,5,2
89,90,15,20,1,10,8,10,1,2,7,10,1,10,15,30,3,5
3128,3129,15,20,1,5,5,10,5,10,7,10,3,10,20,30,3,2
1729,1730,3,20,3,2,8,20,3,10,20,25,3,2,20,10,1,2
3081,3082,8,10,1,5,5,10,1,2,20,15,5,5,7,30,1,5
2578,2579,3,20,1,2,8,10,5,10,20,15,5,2,15,10,3,5
7496,7497,3,30,1,2,8,20,5,2,20,15,3,5,20,20,1,10
3738,3739,8,20,1,10,8,20,1,5,15,25,1,10,7,10,1,2
29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,7607,3,30,3,5,5,20,1,5,7,10,5,5,7,20,5,5
5966,5967,8,30,1,5,5,20,1,2,20,10,3,10,15,10,5,2
1449,1450,15,30,3,5,8,10,3,10,7,15,1,5,7,20,5,2
4842,4843,15,30,3,10,12,15,1,5,15,15,5,10,20,20,3,10
1736,1737,8,20,5,10,12,20,3,2,20,25,3,10,20,20,5,10
7015,7016,15,30,1,10,12,20,3,10,7,25,1,10,15,30,5,10
7502,7503,15,10,1,10,12,15,3,2,20,10,1,10,15,10,5,10
6680,6681,3,30,3,10,8,10,3,2,20,15,3,10,20,10,5,2
6831,6832,3,20,3,2,12,15,3,5,7,10,1,5,20,20,3,10
2515,2516,8,20,3,10,12,20,1,2,20,25,3,10,7,20,5,2
294,295,8,20,3,2,8,10,3,5,7,25,1,5,7,30,5,5
5083,5084,8,30,5,2,8,20,3,10,20,10,1,5,7,10,5,2
7688,7689,15,10,5,5,5,10,1,5,7,25,5,10,7,10,5,5
4042,4043,15,30,3,2,12,15,3,5,20,25,5,5,7,10,3,5
3924,3925,8,10,5,2,8,10,1,2,15,10,3,2,7,10,5,2
1691,1692,15,30,3,2,5,20,5,5,7,15,3,10,7,20,3,5
3046,3047,15,30,5,5,5,10,5,5,7,10,1,2,7,30,5,2
1225,1226,8,20,3,10,12,15,1,10,15,10,5,5,15,20,5,2
7253,7254,8,10,3,2,12,10,5,2,20,25,1,5,20,10,5,5
2883,2884,15,10,1,10,5,10,3,10,7,15,1,5,20,20,3,10
4719,4720,8,30,3,5,12,10,5,2,7,15,5,10,15,30,1,5
587,588,3,30,1,5,12,10,1,10,15,10,3,5,7,20,5,2
3372,3373,15,10,1,5,8,15,3,2,20,25,3,10,20,30,5,10
4869,4870,3,30,1,5,8,10,1,10,7,10,5,5,7,10,5,10
6998,6999,3,30,3,2,5,10,1,10,7,10,3,10,15,20,5,10
589,590,15,30,5,5,5,20,3,5,15,25,5,10,15,20,5,10
3735,3736,15,20,5,5,5,20,1,10,7,15,3,2,15,10,5,2
40,41,15,30,3,10,5,20,1,2,15,10,5,5,20,20,3,2
3865,3866,8,30,5,5,8,10,3,10,7,25,1,2,7,10,3,5
1772,1773,3,10,5,2,8,20,1,2,20,15,3,5,20,20,1,10
963,964,15,10,5,2,12,15,1,10,15,10,1,10,15,20,5,5
5931,5932,15,30,1,2,8,15,3,2,7,10,1,2,15,20,1,10
658,659,15,20,1,2,8,20,3,5,7,15,5,10,20,10,3,5
7124,7125,15,20,3,10,5,20,1,2,20,25,1,5,7,30,5,2
2381,2382,3,30,5,2,12,10,1,10,15,15,3,5,20,20,3,2
6259,6260,3,30,3,10,12,15,5,10,7,15,5,10,15,30,5,2
1661,1662,8,10,3,2,12,10,5,5,15,10,3,10,15,20,1,5
5861,5862,3,20,3,2,5,20,1,10,15,25,3,10,7,10,3,2
2746,2747,3,10,5,5,12,20,3,5,7,10,3,10,15,30,1,2
3458,3459,3,20,1,5,5,10,3,2,7,25,1,2,20,30,5,5
2277,2278,3,30,5,2,5,10,3,5,7,25,3,5,7,30,1,5
4695,4696,15,30,3,2,12,20,5,2,20,10,3,5,15,30,5,5
5027,5028,3,20,3,5,12,10,1,2,15,10,5,5,15,20,3,5
5470,5471,8,30,5,2,5,10,5,2,20,10,3,10,20,10,1,2
3808,3809,15,30,3,5,12,15,5,2,20,25,5,5,7,10,1,10
7380,7381,8,20,1,5,5,15,5,5,7,15,3,5,7,20,1,2
1678,1679,15,20,3,10,12,20,5,10,7,10,1,10,7,10,3,5
4351,4352,15,10,1,10,5,10,5,10,20,10,3,2,20,20,1,5
7373,7374,3,20,5,2,8,10,3,10,7,10,5,10,20,10,3,2
1358,1359,15,30,1,2,12,15,1,10,20,25,1,10,20,30,1,2
1749,1750,8,20,1,2,5,10,3,10,7,15,5,5,15,10,1,10
2987,2988,3,20,5,5,5,20,1,10,15,25,5,2,15,30,5,2
1937,1938,8,10,5,2,8,15,1,2,15,25,3,10,7,20,1,2
3634,3635,15,30,1,10,5,20,1,2,7,10,3,5,7,20,1,2
7651,7652,15,30,3,2,12,20,1,5,15,15,1,2,7,30,1,5
4578,4579,8,10,3,2,5,15,3,2,7,15,1,2,15,20,1,2
3330,3331,15,20,1,2,12,15,5,5,7,25,3,2,7,10,3,2
967,968,8,20,5,5,12,15,3,2,7,25,1,10,7,20,3,2
2641,2642,15,30,1,5,5,10,1,10,20,10,1,10,7,10,1,5
630,631,8,20,5,5,12,10,1,10,7,25,1,2,20,20,5,5
5794,5795,8,20,1,5,8,20,1,2,7,15,1,2,7,30,5,5
5045,5046,8,10,1,2,5,20,3,10,20,25,5,10,15,20,5,10
6347,6348,3,10,5,5,12,10,1,10,7,10,1,5,20,20,1,10
5457,5458,8,10,3,5,12,10,5,10,20,10,5,10,20,30,3,2
5542,5543,3,20,1,2,8,10,5,5,20,10,5,5,20,30,1,2
7392,7393,3,10,3,5,12,20,3,5,20,15,3,5,7,20,5,10
2123,2124,3,30,5,10,12,20,3,10,7,25,5,2,20,30,5,2
4893,4894,3,20,3,10,8,15,3,2,7,25,5,10,15,20,3,10
7140,7141,15,20,3,5,12,10,3,10,7,25,1,10,20,10,1,2
6223,6224,3,10,1,2,12,15,5,2,7,15,1,10,7,20,5,10
4395,4396,15,10,1,2,12,20,1,10,20,10,3,2,15,10,1,5
4095,4096,15,30,5,10,5,15,5,5,7,15,1,10,20,30,3,2
2402,2403,8,10,5,5,5,15,3,5,7,15,3,10,15,30,1,2
4454,4455,8,30,5,5,12,20,3,10,15,25,5,10,15,30,5,5
7236,7237,8,20,1,5,5,15,3,10,15,25,5,5,15,10,1,10
2300,2301,8,10,3,10,5,10,3,10,20,15,5,5,15,10,3,2
2857,2858,8,20,1,2,8,20,5,10,20,25,5,5,20,10,3,10
3103,3104,15,10,1,2,12,15,5,10,15,15,5,10,15,20,5,10
784,785,8,30,3,5,12,10,1,5,20,10,1,5,7,10,3,5
4167,4168,15,30,1,2,8,20,5,10,20,10,5,5,7,20,1,2
2147,2148,15,10,3,10,12,10,1,10,20,15,1,2,7,30,3,2
1759,1760,15,30,5,2,12,20,3,2,15,10,3,5,15,10,5,2
2490,2491,3,30,1,2,5,20,3,5,15,25,1,10,20,10,5,2
6226,6227,15,10,1,5,5,10,1,10,15,25,5,2,7,10,5,10
4907,4908,3,20,5,2,5,20,1,10,15,10,1,2,20,10,3,10
5979,5980,3,20,3,5,12,15,1,10,15,25,3,5,7,30,3,2
3772,3773,8,10,3,10,5,20,1,2,7,10,5,5,7,20,5,5
1614,1615,3,30,1,5,8,15,5,2,7,15,1,2,7,20,1,5
7339,7340,15,20,3,2,8,15,1,5,7,15,5,2,15,10,1,2
1039,1040,8,30,5,5,12,15,1,10,15,25,5,5,7,20,5,10
2831,2832,15,30,1,2,8,15,1,5,20,10,5,2,7,10,5,10
6686,6687,8,10,1,2,12,20,1,5,7,25,5,2,15,10,5,10
855,856,3,10,1,2,12,15,5,5,20,15,1,2,15,10,3,2
2729,2730,8,20,1,5,12,15,1,5,20,10,5,2,20,20,5,5
2929,2930,15,30,3,10,5,10,1,2,7,10,3,2,7,10,1,2
4575,4576,8,30,3,10,8,20,1,5,7,15,5,10,7,10,3,2
4082,4083,15,20,5,2,8,10,3,10,7,10,3,5,20,20,3,5
3778,3779,8,20,1,10,8,20,1,2,15,25,1,5,7,10,1,2
297,298,15,10,1,10,5,15,1,2,7,10,1,10,7,30,3,2
6698,6699,3,10,1,2,12,20,3,10,7,25,1,10,20,30,5,10
2379,2380,3,30,3,5,8,15,5,10,20,15,1,5,7,30,1,2
4671,4672,3,30,1,2,5,15,3,10,20,10,5,10,15,20,1,5
4426,4427,15,20,3,10,8,20,3,10,20,15,5,2,7,10,1,10
3991,3992,8,20,3,5,8,10,1,5,15,15,3,5,7,10,3,10
6639,6640,15,10,5,2,8,10,3,5,20,15,5,10,7,20,3,5
3504,3505,15,30,1,5,8,15,5,10,15,25,5,10,7,10,5,2
4145,4146,3,20,5,10,5,10,5,5,7,15,3,2,20,20,3,5
1009,1010,8,30,3,10,5,15,1,2,20,15,5,10,15,30,1,2
682,683,3,10,5,10,5,15,3,5,7,10,3,2,20,20,5,10
1794,1795,8,10,5,5,8,10,1,10,20,25,3,5,15,30,3,10
3228,3229,15,10,3,10,5,20,5,2,7,15,3,5,15,20,1,10
6013,6014,15,20,1,5,12,15,5,5,15,25,5,5,7,20,5,2
352,353,3,30,1,2,8,15,1,2,7,25,3,5,15,10,1,10
69,70,8,30,5,5,12,20,1,5,7,10,3,5,15,10,5,2
7507,7508,15,10,3,5,8,10,1,10,7,25,1,10,20,20,3,10
5082,5083,3,10,1,10,5,20,5,5,15,15,5,2,20,30,1,2
5900,5901,3,20,1,2,12,20,1,2,15,10,1,2,20,10,5,2
410,411,15,30,3,2,5,15,3,2,7,10,5,2,7,20,3,10
4379,4380,15,30,5,10,12,15,1,2,15,10,1,2,7,30,3,10
2878,2879,3,30,3,10,12,20,3,2,20,25,3,10,7,10,5,5
649,650,3,30,5,5,8,15,1,2,15,10,3,5,15,20,3,10
7251,7252,3,30,1,10,12,10,1,2,20,25,3,5,20,20,5,2
6847,6848,8,10,1,10,8,20,1,2,15,25,3,5,15,30,5,5
5146,5147,8,20,5,10,8,20,1,10,15,15,1,5,15,30,5,5
615,616,8,10,3,2,5,20,1,5,20,25,1,2,20,20,1,2
4181,4182,8,30,5,10,8,20,3,2,7,25,5,5,7,20,5,2
3271,3272,8,30,1,2,12,20,1,2,20,10,5,2,7,10,3,2
3306,3307,8,10,5,2,5,20,5,2,20,15,3,5,15,10,5,2
79,80,8,10,5,10,5,10,1,2,20,25,5,5,7,20,5,10
5523,5524,8,10,3,5,12,10,1,2,15,10,5,5,20,30,3,10
7397,7398,3,20,5,5,8,20,5,2,7,15,3,5,15,20,5,5
5989,5990,15,20,5,2,12,20,1,10,20,25,1,10,20,10,1,2
6133,6134,15,10,1,10,12,20,3,2,15,15,5,10,15,10,1,5
905,906,8,30,1,5,5,20,3,10,7,15,3,5,7,10,3,2
4854,4855,8,20,3,10,5,10,3,2,7,15,5,10,15,30,3,5
5669,5670,8,20,3,10,12,15,3,5,15,15,1,5,7,20,1,2
7080,7081,3,20,3,10,5,15,1,5,7,10,3,2,7,10,5,5
3375,3376,3,20,1,5,5,15,1,10,20,15,5,5,15,30,3,2
7035,7036,3,10,5,2,5,10,1,2,15,15,3,10,20,10,5,10
6818,6819,8,10,3,5,12,10,1,10,20,15,3,10,7,20,1,5
5742,5743,8,20,3,10,8,20,5,5,7,15,1,5,7,30,5,5
1959,1960,8,30,1,2,8,20,5,2,20,10,1,2,15,10,3,10
3572,3573,15,20,1,5,5,20,3,10,20,10,5,5,7,30,3,5
3434,3435,15,30,1,5,8,20,1,2,7,15,5,2,15,20,1,2
787,788,8,20,5,5,12,10,3,2,7,25,1,10,7,30,1,10
6425,6426,3,10,5,10,8,10,5,2,15,25,5,10,15,10,3,5
4033,4034,15,10,5,5,12,10,3,2,20,25,3,2,15,30,1,2
1906,1907,8,30,1,10,12,15,3,2,20,10,5,2,7,30,5,5
1070,1071,3,10,3,5,5,10,3,10,15,25,3,5,15,10,3,10
4937,4938,15,20,1,2,12,20,1,5,20,25,3,10,7,20,5,2
5746,5747,15,20,1,10,8,15,1,10,20,15,1,2,7,20,1,10
5563,5564,8,20,5,10,12,20,1,5,20,25,1,2,7,30,1,5
3592,3593,8,20,5,2,5,15,1,10,7,25,1,5,7,20,3,5
1284,1285,3,30,1,5,12,10,5,10,20,25,1,2,7,10,3,5
6620,6621,15,20,3,5,8,10,5,10,7,25,1,2,7,30,3,2
4411,4412,3,10,3,5,5,15,1,10,7,25,1,10,20,20,5,10
7432,7433,8,30,1,5,5,20,1,2,20,25,1,2,7,20,5,2
7346,7347,15,10,5,5,5,20,5,5,20,25,1,10,15,20,1,5
4309,4310,8,30,1,10,12,15,5,2,20,25,5,2,7,10,3,5
6883,6884,3,30,5,10,5,10,1,5,15,10,5,2,15,30,3,10
7247,7248,3,30,3,10,5,15,1,10,20,15,1,10,20,30,3,10
7198,7199,15,10,3,10,5,15,5,2,7,15,3,5,15,20,1,10
