GROUP_EXPERIMENT,AB_GROUP,participant,PROLIFIC_PID,SOURCE_FILE,Trial,trial_rank,n_trials_participant,Choice,TrialDuration,Bus_cost,metro_cost,RH_cost,Bus_travel_time,Bus_Comfort,Bus_CO2,metro_travel_time,metro_Comfort,metro_CO2,RH_travel_time,RH_Comfort,RH_CO2,trial_101_200,NorTrial_pre,NorTrial_101_200,NorTrial_10
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,122,122,300,2,1.265,15,5,20,20,3,2,20,3,2,15,5,5,1,0,0.21212121212121213,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,123,123,300,2,2.101,3,5,20,20,1,10,20,5,10,10,1,2,1,0,0.2222222222222222,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,124,124,300,3,2.233,8,5,7,30,5,10,15,3,2,25,5,10,1,0,0.23232323232323232,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,125,125,300,1,6.699,3,12,15,10,3,5,20,5,10,15,5,5,1,0,0.24242424242424243,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,126,126,300,2,3.433,3,8,20,20,1,2,20,1,2,10,3,2,1,0,0.25252525252525254,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,127,127,300,2,3.867,3,8,20,30,3,10,10,3,10,15,1,5,1,0,0.26262626262626265,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,128,128,300,2,1.632,15,8,15,10,5,5,10,1,2,10,5,10,1,0,0.2727272727272727,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,129,129,300,2,1.432,15,5,15,30,1,5,10,5,5,15,3,5,1,0,0.2828282828282828,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,130,130,300,2,2.934,3,8,20,20,3,5,10,3,10,10,1,10,1,0,0.29292929292929293,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,131,131,300,2,1.502,3,8,20,10,3,5,15,5,5,15,5,10,1,0,0.30303030303030304,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,132,132,300,2,2.232,15,8,20,10,3,5,10,3,2,15,1,5,1,0,0.31313131313131315,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,133,133,300,3,2.367,8,8,7,20,3,5,20,1,2,15,1,10,1,0,0.32323232323232326,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,134,134,300,2,2.499,3,5,15,30,1,10,15,5,2,15,1,2,1,0,0.3333333333333333,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,135,135,300,2,3.033,15,12,20,20,1,5,10,1,5,15,3,5,1,0,0.3434343434343434,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,136,136,300,2,1.767,8,8,15,20,1,2,20,1,2,25,1,2,1,0,0.35353535353535354,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,137,137,300,3,2.4,15,5,7,10,1,10,10,3,10,25,5,2,1,0,0.36363636363636365,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,138,138,300,2,2.198,8,8,20,30,5,10,15,1,10,10,5,10,1,0,0.37373737373737376,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,139,139,300,1,3.433,3,12,20,20,3,5,10,3,10,10,1,10,1,0,0.3838383838383838,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,140,140,300,3,2.8,15,12,7,10,3,10,15,5,10,25,3,2,1,0,0.3939393939393939,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,141,141,300,2,3.233,8,5,15,30,5,10,15,5,10,15,3,5,1,0,0.40404040404040403,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,142,142,300,3,1.967,15,5,7,20,5,2,20,1,2,10,1,5,1,0,0.41414141414141414,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,143,143,300,2,1.666,15,8,15,30,1,5,15,1,10,25,5,10,1,0,0.42424242424242425,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,144,144,300,2,2.332,15,12,20,30,3,10,15,5,10,25,1,5,1,0,0.43434343434343436,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,145,145,300,2,3.933,8,12,20,10,1,5,20,3,10,10,1,5,1,0,0.4444444444444444,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,146,146,300,2,10.866,8,12,15,20,5,2,15,1,5,10,3,10,1,0,0.45454545454545453,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,147,147,300,3,6.732,8,12,7,30,5,10,10,3,10,25,3,2,1,0,0.46464646464646464,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,148,148,300,2,6,3,5,15,20,5,5,15,3,5,15,5,2,1,0,0.47474747474747475,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,149,149,300,2,1.498,15,5,15,20,1,10,15,5,2,15,3,10,1,0,0.48484848484848486,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,150,150,300,2,3.432,15,12,20,20,1,2,20,1,5,10,1,5,1,0,0.494949494949495,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,151,151,300,2,3.9,15,12,20,20,1,5,15,3,10,10,1,2,1,0,0.5050505050505051,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,152,152,300,2,3.2,15,12,20,10,5,10,20,5,10,25,3,10,1,0,0.5151515151515151,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,153,153,300,3,7.566,15,8,7,20,1,5,15,1,10,25,5,10,1,0,0.5252525252525253,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,154,154,300,2,4.199,8,8,15,20,5,10,20,3,2,15,5,5,1,0,0.5353535353535354,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,155,155,300,3,5.166,15,12,15,10,1,2,10,5,2,15,5,5,1,0,0.5454545454545454,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,156,156,300,3,5.5,15,12,7,30,3,10,10,3,10,15,5,2,1,0,0.5555555555555556,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,157,157,300,2,2.933,3,5,15,20,3,5,15,5,2,10,5,2,1,0,0.5656565656565656,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,158,158,300,3,4.466,3,5,7,30,5,2,15,3,5,10,5,2,1,0,0.5757575757575758,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,159,159,300,3,2.633,3,8,7,30,1,5,15,1,5,15,3,5,1,0,0.5858585858585859,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,160,160,300,3,2.267,3,12,7,30,3,5,20,3,5,15,5,5,1,0,0.5959595959595959,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,161,161,300,3,2.4,3,12,7,10,5,2,10,1,5,10,1,2,1,0,0.6060606060606061,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,162,162,300,3,2.132,15,5,7,20,3,10,10,3,5,10,1,10,1,0,0.6161616161616161,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,163,163,300,2,2.568,8,8,20,30,1,5,15,1,5,10,3,2,1,0,0.6262626262626263,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,164,164,300,2,3.333,8,5,15,10,3,5,20,1,2,25,3,10,1,0,0.6363636363636364,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,165,165,300,2,1.533,15,8,15,10,5,2,10,5,10,25,1,2,1,0,0.6464646464646465,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,166,166,300,2,5.133,8,8,15,20,3,5,10,1,2,15,3,2,1,0,0.6565656565656566,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,167,167,300,3,2.267,3,8,7,30,1,2,15,1,10,15,3,5,1,0,0.6666666666666666,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,168,168,300,2,3.898,8,8,20,10,1,5,15,5,2,10,5,2,1,0,0.6767676767676768,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,169,169,300,2,3.866,15,12,20,30,3,5,20,1,5,25,5,5,1,0,0.6868686868686869,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,170,170,300,2,6.732,3,8,15,30,3,2,20,3,2,15,5,2,1,0,0.696969696969697,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,171,171,300,2,3.6,3,5,20,10,5,10,15,3,5,15,1,10,1,0,0.7070707070707071,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,172,172,300,3,2.601,15,5,7,10,3,10,10,5,5,10,1,10,1,0,0.7171717171717171,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,173,173,300,2,2.399,3,8,15,30,3,5,20,1,2,10,5,5,1,0,0.7272727272727273,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,174,174,300,2,2.066,3,8,15,30,5,10,20,1,5,10,3,5,1,0,0.7373737373737373,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,175,175,300,2,3.534,3,8,15,20,1,2,10,1,2,25,3,10,1,0,0.7474747474747475,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,176,176,300,2,2.632,3,8,15,20,1,5,15,1,5,25,3,2,1,0,0.7575757575757576,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,177,177,300,2,1.634,15,8,15,30,5,10,20,5,2,25,3,5,1,0,0.7676767676767676,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,178,178,300,2,2.199,15,5,20,20,1,10,10,5,5,10,3,5,1,0,0.7777777777777778,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,179,179,300,3,3.666,15,5,7,20,3,5,10,1,10,15,1,10,1,0,0.7878787878787878,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,180,180,300,2,1.734,3,8,15,20,5,10,15,1,5,25,3,2,1,0,0.797979797979798,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,181,181,300,1,3.166,3,12,20,20,3,5,20,5,5,10,5,10,1,0,0.8080808080808081,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,182,182,300,2,1.995,15,5,15,10,1,2,15,1,5,15,3,5,1,0,0.8181818181818182,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,183,183,300,3,1.899,8,5,7,30,1,5,10,3,2,25,1,10,1,0,0.8282828282828283,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,184,184,300,3,2.699,3,5,7,10,1,5,10,3,5,10,3,5,1,0,0.8383838383838383,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,185,185,300,3,3.133,15,5,7,30,5,2,15,5,5,10,1,2,1,0,0.8484848484848485,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,186,186,300,2,2.032,15,5,20,20,3,10,15,5,2,15,1,10,1,0,0.8585858585858586,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,187,187,300,1,2.867,3,12,15,10,1,5,20,5,5,10,5,2,1,0,0.8686868686868687,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,188,188,300,1,1.667,3,12,20,10,5,5,15,5,2,15,1,5,1,0,0.8787878787878788,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,189,189,300,3,1.998,15,12,7,30,3,5,20,1,2,25,3,5,1,0,0.8888888888888888,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,190,190,300,2,2.566,3,8,20,30,1,10,15,5,2,10,5,2,1,0,0.898989898989899,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,191,191,300,2,3.4,8,8,15,20,1,5,20,1,2,10,5,5,1,0,0.9090909090909091,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,192,192,300,2,3.333,3,8,15,30,1,10,15,5,10,15,3,10,1,0,0.9191919191919192,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,193,193,300,2,1.6,15,8,20,30,3,10,15,5,5,10,5,10,1,0,0.9292929292929293,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,194,194,300,2,2.733,3,5,15,10,1,10,10,5,10,10,1,10,1,0,0.9393939393939394,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,195,195,300,2,3.868,8,12,15,20,5,2,20,1,2,10,3,10,1,0,0.9494949494949495,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,196,196,300,3,1.965,15,12,7,20,3,10,20,3,5,25,5,2,1,0,0.9595959595959596,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,197,197,300,3,3.032,3,5,7,10,3,10,15,3,5,15,5,10,1,0,0.9696969696969697,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,198,198,300,2,2,8,5,15,30,3,10,20,3,10,10,3,2,1,0,0.9797979797979798,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,199,199,300,2,1.798,3,5,20,30,1,10,20,3,10,25,3,10,1,0,0.98989898989899,0
BAB_U,AB_U,69,69836a0662aa425db70f19cb,312_69836a0662aa425db70f19cb.csv,200,200,300,2,2.168,15,8,20,20,3,5,15,3,10,25,5,10,1,0,1,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,1,1,300,2,26.9154,15,8,7,20,3,2,20,1,2,10,5,5,0,0,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,2,2,300,2,25.6836,3,5,20,30,5,2,10,3,10,10,3,5,0,0.010101010101010102,0,0.1111111111111111
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,3,3,300,1,15.3,8,12,20,20,3,10,10,3,2,10,1,5,0,0.020202020202020204,0,0.2222222222222222
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,4,4,300,1,13.2165,15,12,7,10,3,2,10,1,10,10,5,10,0,0.030303030303030304,0,0.3333333333333333
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,5,5,300,3,50.8344,15,5,7,10,5,2,15,3,10,10,5,2,0,0.04040404040404041,0,0.4444444444444444
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,6,6,300,3,18.7669,8,5,20,30,1,10,20,1,2,15,5,2,0,0.050505050505050504,0,0.5555555555555556
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,7,7,300,1,91.569,15,12,15,10,5,10,15,1,10,25,5,2,0,0.06060606060606061,0,0.6666666666666666
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,8,8,300,3,58.6012,15,12,7,30,1,2,20,3,5,10,5,2,0,0.0707070707070707,0,0.7777777777777778
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,9,9,300,1,13,8,5,20,10,1,10,20,5,10,25,1,10,0,0.08080808080808081,0,0.8888888888888888
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,10,10,300,3,21.5168,8,8,7,20,3,10,10,1,5,10,1,5,0,0.09090909090909091,0,1
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,11,11,300,3,173.405,8,5,7,30,1,5,20,1,2,15,5,10,0,0.10101010101010101,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,12,12,300,1,53.3178,8,5,7,10,1,5,15,1,10,25,5,5,0,0.1111111111111111,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,13,13,300,3,48.8882,15,8,7,10,1,10,10,3,10,15,1,10,0,0.12121212121212122,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,14,14,300,2,8.2833,8,8,15,20,3,5,15,5,5,15,3,10,0,0.13131313131313133,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,15,15,300,2,9.7165,15,12,15,20,5,10,15,5,2,15,1,2,0,0.1414141414141414,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,16,16,300,1,20.8125,3,12,15,20,3,2,15,5,2,10,3,10,0,0.15151515151515152,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,17,17,300,2,40.4678,8,8,15,20,5,10,15,1,5,15,5,10,0,0.16161616161616163,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,18,18,300,2,16.1501,3,5,7,20,3,10,10,5,5,10,3,2,0,0.1717171717171717,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,19,19,300,2,30.7838,15,5,20,30,5,5,10,1,2,15,3,2,0,0.18181818181818182,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,20,20,300,2,17.817,15,5,15,30,1,10,20,1,2,10,3,2,0,0.1919191919191919,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,21,21,300,1,38.034,3,5,15,30,1,2,20,1,10,15,3,2,0,0.20202020202020202,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,22,22,300,2,15.5835,8,12,7,30,3,5,15,3,2,15,5,10,0,0.21212121212121213,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,23,23,300,2,50.0846,15,12,7,10,3,5,20,1,5,15,1,5,0,0.2222222222222222,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,24,24,300,1,22.9004,8,5,7,10,5,5,20,5,2,25,3,10,0,0.23232323232323232,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,25,25,300,1,18.9667,8,5,15,20,5,2,20,1,10,25,5,10,0,0.24242424242424243,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,26,26,300,2,13.7165,3,5,20,30,3,5,10,5,5,25,5,10,0,0.25252525252525254,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,27,27,300,2,39.4341,15,8,7,20,1,5,10,5,2,25,5,5,0,0.26262626262626265,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,28,28,300,2,40.2674,15,12,15,20,5,10,10,5,10,15,5,2,0,0.2727272727272727,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,29,29,300,2,17.0333,15,5,7,10,1,2,15,5,5,15,5,10,0,0.2828282828282828,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,30,30,300,2,17.0334,8,8,15,10,5,2,15,1,2,25,3,10,0,0.29292929292929293,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,31,31,300,2,24.0171,15,5,7,30,5,10,15,5,5,25,1,5,0,0.30303030303030304,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,32,32,300,3,43.5342,8,12,7,10,3,5,10,1,10,15,5,2,0,0.31313131313131315,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,33,33,300,1,6.8498,3,12,15,20,1,2,20,1,5,25,5,2,0,0.32323232323232326,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,34,34,300,1,8.5999,3,12,20,20,1,2,15,5,2,15,5,10,0,0.3333333333333333,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,35,35,300,2,12.0166,15,8,7,10,5,10,15,3,2,10,1,2,0,0.3434343434343434,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,36,36,300,2,35.2508,15,8,7,20,3,5,15,5,2,25,3,5,0,0.35353535353535354,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,37,37,300,1,23.4669,15,12,20,10,3,10,20,3,5,15,5,2,0,0.36363636363636365,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,38,38,300,3,11.2499,15,8,7,20,3,10,15,5,10,15,5,5,0,0.37373737373737376,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,39,39,300,2,12.5833,8,5,7,20,3,10,10,5,10,25,1,5,0,0.3838383838383838,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,40,40,300,2,36.1175,15,12,20,10,5,2,10,1,5,15,1,5,0,0.3939393939393939,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,41,41,300,2,10.7835,8,5,20,30,1,2,10,1,2,10,1,5,0,0.40404040404040403,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,42,42,300,3,18.8503,15,12,7,30,1,5,20,5,5,10,5,5,0,0.41414141414141414,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,43,43,300,2,24.7834,8,8,15,20,3,2,10,1,5,10,3,5,0,0.42424242424242425,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,44,44,300,1,23.8509,3,12,7,20,1,10,10,1,5,15,3,5,0,0.43434343434343436,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,45,45,300,3,16.85,15,5,7,30,1,10,20,5,10,25,1,2,0,0.4444444444444444,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,46,46,300,1,11.6999,3,12,15,20,5,2,20,1,2,25,5,10,0,0.45454545454545453,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,47,47,300,3,12.6832,15,12,7,10,3,2,15,3,2,15,1,5,0,0.46464646464646464,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,48,48,300,3,26.8837,8,5,20,30,1,5,15,3,2,0,5,2,0,0.47474747474747475,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,49,49,300,2,12.8999,15,5,15,20,3,5,10,5,2,10,3,5,0,0.48484848484848486,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,50,50,300,2,31.7173,3,12,20,20,5,10,10,3,2,10,3,5,0,0.494949494949495,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,51,51,300,2,12.0166,15,8,20,20,1,5,20,3,10,15,3,10,0,0.5050505050505051,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,52,52,300,2,19.817,15,12,15,10,5,2,20,5,10,15,3,10,0,0.5151515151515151,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,53,53,300,3,26.7001,8,5,7,30,5,5,20,3,2,15,3,5,0,0.5252525252525253,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,54,54,300,2,7.0832,15,12,15,30,5,5,10,3,5,25,5,2,0,0.5353535353535354,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,55,55,300,2,19.3336,15,12,20,10,3,5,10,5,10,15,3,5,0,0.5454545454545454,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,56,56,300,2,11.8999,3,8,20,30,1,2,15,5,2,10,3,2,0,0.5555555555555556,0,0
BAB_U,AB_U,70,6994b11a07b85a72643d3d4b,334_6994b11a07b85a72643d3d4b.csv,57,57,300,2,11.5165,8,5,7,30,1,5,15,1,10,25,1,5,0,0.5656565656565656,0,0
